gender,customer_age,country,city,customer_segment,membership_type,acquisition_channel,payment_method,preferred_device,product_category,subscription_type,annual_income,account_balance,total_spending,average_order_value,number_of_orders,days_since_last_order,website_visits,support_tickets,discount_usage,refund_amount,lifetime_value,churn,days_since_login,days_since_purchase,customer_tenure_days,subscription_duration_days,orders_per_visit,spending_per_order,refund_rate,support_tickets_per_order
,48.0,india,delhi,new,Premium,email campaign,debitcard,mobile,fashion,-,53544.0,-200.0,1106.0,78.62492374546319,12.0,268.0,15.0,2.0,6.0,,1137.8310429151002,1,277.0,269.0,1571.0,149.0,0.8,92.16666666666667,,0.16666666666666666
Female,33.0,germany,berlin,regular,Basic,paid ads,debit card,mobile,toys,,55926.79852025486,581.8411168183985,502.9402146094287,52.45390118859113,8.0,6.0,28.0,2.0,5.0,47.543613600071346,510.4210166422768,1,8.0,7.0,386.0,,0.2857142857142857,62.86752682617859,0.0945313423325923,0.25
Male,51.0,canada,montreal,vip,Premium,paid ads,,mobile,fashion,annual,,70.33818206066148,2017.4516394347936,117.24370586782061,19.0,42.0,29.0,2.0,1.0,26.97465892848764,2098.215411679399,0,52.0,,1347.0,2190.0,0.6551724137931034,106.18166523341019,0.013370659499944603,0.10526315789473684
Male,41.0,spain,madrid,new,Basic,email campaign,creditcard,mobile,,annual,75522.05711792602,-200.0,1026.1135455976118,111.2167541450965,8.0,132.0,25.0,3.0,5.0,26.0,1084.9547913390718,0,91.0,133.0,531.0,2190.0,0.32,128.26419319970148,0.025338326456705643,0.375
Male,49.0,australia,perth,at risk,Basic,paid ads,gift_card,mobile,electronics,quarterly,25580.804461751428,1001.55925919187,250.83209176125803,,8.0,56.0,10.0,6.0,3.0,37.9207317649625,243.31210832156194,1,25.0,57.0,1813.0,90.0,0.8,31.354011470157253,0.15117974537745932,0.75
Female,26.0,brazil,,regular,Premium,,gift_card,mobile,toys,monthly,21527.858568414773,,417.3069659045746,86.45192882335131,5.0,101.0,32.0,0.0,0.0,100.0,366.3425745829382,0,77.0,102.0,599.0,180.0,0.15625,83.46139318091492,0.23963175353000687,0.0
Female,,brazil,brasilia,new,Basic,referral,gift_card,mobile,home & garden,,,337.4901414870029,2028.8177851279668,107.18038609536981,17.0,58.0,18.0,1.0,3.0,,1908.3847616370447,0,25.0,59.0,2049.0,,0.9444444444444444,119.34222265458628,,0.058823529411764705
,46.0,india,chennai,vip,,paid ads,gift_card,desktop,sports,,26094.007123947613,146.56049222351353,1193.5228294147066,42.388417207745185,27.0,2.0,42.0,1.0,2.0,,1172.4084226816792,0,3.0,3.0,2233.0,,0.6428571428571429,44.20454923758172,,0.037037037037037035
Female,,germany,cologne,dormant,Basic,referral,credit card,mobile,groceries,monthly,39231.0,,35.0,21.734536711439524,2.0,779.0,14.0,,7.0,249.30845044349056,,1,938.0,780.0,1026.0,30.0,0.14285714285714285,17.5,7.12309858409973,
Male,36.0,india,chennai,regular,Basic,paid ads,dc,mobile,toys,,44789.5645657903,93.48777982510879,294.8473949521145,27.352779832975326,9.0,38.0,48.0,0.0,8.0,32.207341465293624,262.77309094129635,0,21.0,39.0,1187.0,,0.1875,32.76082166134606,0.10923393598415325,0.0
Female,36.0,australia,brisbane,regular,Basic,email campaign,banktransfer,,beauty,monthly,23366.12997061337,153.41175760239977,833.8752126860502,42.882817299257205,21.0,92.0,25.0,2.0,4.0,121.69870830969201,861.8328426104636,0,59.0,93.0,1662.0,90.0,0.84,39.70834346124049,0.14594354941632132,0.09523809523809523
Male,32.0,india,mumbai,,Basic,paid ads,gift_card,desktop,books,monthly,,-200.0,1414.4717673125401,88.27954810565164,15.0,365.0,30.0,3.0,3.0,0.0,1653.9737780694356,0,213.0,366.0,2209.0,30.0,0.5,94.29811782083601,0.0,0.2
Female,32.0,australia,,-,Basic,paid ads,giftcard,mobile,toys,quarterly,46132.736568350265,-177.0,323.904272293458,,14.0,51.0,28.0,2.0,0.0,32.170130644040796,370.1069250095968,0,52.0,52.0,2033.0,540.0,0.5,23.136019449532714,0.09931987131955637,0.14285714285714285
Male,39.0,india,bangalore,-,Premium,paid ads,,mobile,beauty,annual,61517.66193096261,806.2660831930361,266.0,80.41633572496048,4.0,19.0,21.0,2.0,0.0,70.23503695170024,295.47115427908307,1,8.0,-128.0,99.0,365.0,0.19047619047619047,66.5,0.264041492299625,0.5
Male,33.0,italy,milan,regular,Basic,social media,giftcard,,sports,annual,69980.94395322005,,522.0,25.027119587436424,19.0,92.0,34.0,4.0,2.0,100.0,488.41109140220726,0,49.0,93.0,1564.0,978.0,0.5588235294117647,27.473684210526315,0.19157088122605365,0.21052631578947367
Male,40.0,spain,madrid,at risk,Basic,social media,credit card,mobile,home & garden,monthly,74744.43403598918,-200.0,1157.0843147195467,74.6284426021976,16.0,58.0,27.0,4.0,6.0,,1349.304942170298,1,64.0,59.0,2008.0,-29.0,0.5925925925925926,72.31776966997167,,0.25
Male,24.0,spain,barcelona,regular,Premium,,credit card,desktop,beauty,,25868.77366543,400.0,2596.7265666189546,134.03861998263005,21.0,100.0,36.0,3.0,4.0,95.9898796702399,3193.3333748590503,1,,101.0,2126.0,,0.5833333333333334,123.65364602947403,0.03696572481068836,0.14285714285714285
Male,,italy,milan,regular,Basic,referral,credit_card,desktop,toys,,36043.04,819.7415706082162,216.87134646914612,44.33120496238056,5.0,62.0,19.0,,,18.225686444278868,241.92102335869902,0,22.0,63.0,386.0,,0.2631578947368421,43.37426929382922,0.08403916303840443,
Male,38.0,japan,tokyo,new,Basic,referral,debitcard,mobile,beauty,annual,,-105.55924959855801,502.2001045319659,34.26593839808307,18.0,81.0,,2.0,1.0,,490.608483210044,1,46.0,,1996.0,730.0,,27.90000580733144,,0.1111111111111111
Female,25.0,italy,naples,regular,Premium,social media,credit card,tablet,electronics,,45193.68863649779,-159.65087868452528,1493.51947956347,78.78465966554964,21.0,449.0,20.0,5.0,1.0,200.0,1746.3370505221333,0,498.0,450.0,2207.0,,1.05,71.1199752173081,0.13391187911285668,0.23809523809523808
Male,45.0,united states of america,austin,dormant,Basic,email campaign,debitcard,,toys,,41486.87371389523,553.176579056501,0.0,8.744101020788479,5.0,69.0,16.0,2.0,3.0,84.35,1.0308280480768843,0,76.0,70.0,1607.0,,0.3125,0.0,,0.4
Female,35.0,germany,berlin,new,Basic,paid ads,giftcard,desktop,sports,monthly,,-39.85600131021842,650.8385467438073,175.6901539066172,4.0,253.0,31.0,2.0,2.0,0.0,815.7157856913219,0,173.0,254.0,698.0,30.0,0.12903225806451613,162.70963668595184,0.0,0.5
Male,65.0,brazil,rio de janeiro,,Premium,,gift_card,mobile,books,,44274.13159861498,61.07137267574049,260.15332424320377,63.47475125932001,5.0,40.0,26.0,4.0,2.0,199.55841161047076,188.22315402762763,0,8.0,41.0,692.0,,0.19230769230769232,52.030664848640754,0.7670799986546165,0.8
Male,32.0,germany,hamburg,regular,Premium,referral,paypal,desktop,,monthly,45465.5701356381,32.96833387155629,138.92250767152058,,11.0,148.0,26.0,4.0,,142.97750905988846,69.5205079939864,0,93.0,149.0,1475.0,30.0,0.4230769230769231,12.629318879229144,1.0291889446593914,0.36363636363636365
Female,42.0,spain,barcelona,new,Premium,referral,paypal,desktop,toys,annual,,265.6694819027162,704.1735034881317,66.67077667810305,12.0,5.0,37.0,3.0,1.0,6.497268681292408,678.4849959780476,0,5.0,,710.0,,0.32432432432432434,58.68112529067764,0.009226800851080184,0.25
Female,56.0,britain,,vip,Gold,referral,debit card,,sports,,68763.05293086317,498.8779720242109,5017.466317159073,271.46168528081955,16.0,10.0,32.0,0.0,0.0,,4614.038535825783,1,11.0,11.0,625.0,,0.5,313.59164482244205,,0.0
,,france,paris,dormant,Basic,email campaign,credit card,tablet,books,monthly,52632.0,421.16955998660035,1141.2308266478449,115.16967971326247,10.0,19.0,19.0,6.0,3.0,,1425.2098243931114,0,9.0,-128.0,1627.0,30.0,0.5263157894736842,114.12308266478449,,0.6
Female,63.0,italy,rome,regular,Gold,affiliate,giftcard,mobile,groceries,,108258.09963749618,680.5020740362066,1341.040639311627,57.45998558190275,28.0,25.0,32.0,0.0,0.0,41.16941550317489,1605.3308240361941,1,27.0,26.0,1832.0,,0.875,47.894308546843824,0.030699603200919894,0.0
Male,55.0,japan,kyoto,,Premium,affiliate,cc,desktop,sports,,27002.0,-166.00188654329207,599.54,84.96043563099799,6.0,147.0,8.0,2.0,5.0,177.55483761055308,563.9806450550828,0,-65.0,148.0,2320.0,,0.75,99.92333333333333,0.2961517790481921,0.3333333333333333
Male,29.0,india,chennai,new,Gold,social media,debit card,mobile,fashion,,84175.41560765768,-92.95208569566087,390.86463310030507,25.672299191581708,18.0,42.0,36.0,3.0,2.0,26.20939770372514,487.8939552471116,0,17.0,43.0,1995.0,,0.5,21.71470183890584,0.06705492255933831,0.16666666666666666
Male,33.0,brazil,brasilia,at risk,Basic,affiliate,giftcard,mobile,toys,quarterly,23517.57993143349,483.08827735572817,221.53,60.87935616199032,4.0,48.0,17.0,3.0,3.0,66.70327529504608,246.6678464033173,1,46.0,49.0,2044.0,90.0,0.23529411764705882,55.3825,0.3011026736561463,0.75
Male,31.0,united states,austin,new,Gold,affiliate,dc,desktop,beauty,monthly,32147.78878927435,452.3492814271398,900.172047352985,75.77017742379317,11.0,60.0,22.0,4.0,2.0,0.8157380725332903,986.9764304374256,0,78.0,61.0,1090.0,60.0,0.5,81.833822486635,0.0009062024031206275,0.36363636363636365
Female,34.0,australia,-,dormant,Basic,organic search,banktransfer,mobile,electronics,quarterly,65812.11,279.99117839296343,103.43074921393163,123.73939997413274,1.0,184.0,,2.0,4.0,28.031876998574035,115.65085076078992,0,176.0,185.0,268.0,90.0,,103.43074921393163,0.2710207284740259,2.0
Male,41.0,brazil,,new,Premium,social media,gift card,mobile,home & garden,,,237.43112445670226,1165.1809200243943,100.13114054212853,11.0,14.0,34.0,1.0,3.0,109.3408985527925,1042.7199540353208,0,,15.0,1550.0,,0.3235294117647059,105.92553818403584,0.09384027550889121,0.09090909090909091
Male,34.0,brazil,brasilia,at risk,Basic,paid ads,debit_card,mobile,toys,monthly,44300.0,563.2355213627267,594.0292046220992,54.094039263447755,13.0,161.0,24.0,5.0,1.0,9.337819235337896,575.8534026235146,1,64.0,,2169.0,30.0,0.5416666666666666,45.69455420169994,0.015719461539400733,0.38461538461538464
Male,46.0,italy,naples,regular,Gold,referral,pay pal,mobile,groceries,annual,43397.79697088311,613.9389066047995,946.69,151.40945878466232,7.0,105.0,26.0,1.0,2.0,5.817946953871352,1133.1292615937134,0,76.0,106.0,1034.0,365.0,0.2692307692307692,135.24142857142857,0.006145567137998026,0.14285714285714285
Male,52.0,italy,milan,new,Gold,affiliate,paypal,mobile,home & garden,,26191.555372773077,119.83468427928486,80.72203295511586,7.768327569070662,12.0,227.0,29.0,2.0,2.0,3.6128789913734716,,1,146.0,228.0,1161.0,90.0,0.41379310344827586,6.726836079592989,0.04475703669879514,0.16666666666666666
Female,73.0,canada,vancouver,regular,Gold,affiliate,giftcard,desktop,electronics,quarterly,,,1052.0,,13.0,24.0,25.0,2.0,1.0,127.17947898453953,1117.536941581626,0,1.0,25.0,1378.0,90.0,0.52,80.92307692307692,0.12089304085982845,0.15384615384615385
Male,,italy,naples,at risk,Premium,paid ads,credit card,desktop,fashion,,26474.117700175993,-200.0,659.5664859462286,88.97373983183566,7.0,21.0,12.0,5.0,3.0,40.317137730532934,,0,18.0,22.0,1730.0,,0.5833333333333334,94.22378370660408,0.06112672276350288,0.7142857142857143
Female,,spain,valencia,,Basic,social media,credit card,mobile,home & garden,monthly,49881.16379576609,360.60586922451967,424.38651358921163,,9.0,69.0,15.0,6.0,4.0,332.450270523967,340.99304162040943,0,51.0,70.0,1861.0,30.0,0.6,47.15405706546796,0.7833667184951238,0.6666666666666666
Male,43.0,france,toulouse,regular,Premium,affiliate,debit_card,desktop,electronics,quarterly,30080.867234104535,-73.81034455263199,342.38976749848354,117.35049472313938,3.0,22.0,41.0,4.0,3.0,,338.15007703445156,0,-128.0,23.0,143.0,360.0,0.07317073170731707,114.12992249949451,,1.3333333333333333
Female,,mexico,,dormant,Premium,organic search,bank_transfer,mobile,groceries,,45489.6812495062,25.476378813219192,300.0,43.64833732552299,6.0,72.0,11.0,5.0,3.0,77.3110353784414,261.72763890047764,0,-66.0,73.0,1129.0,,0.5454545454545454,50.0,0.2577034512614713,0.8333333333333334
Male,52.0,brazil,rio de janeiro,at risk,Premium,referral,paypal,mobile,fashion,annual,11366.381897564743,379.61983265924044,174.6671286701614,49.86777927849491,4.0,821.0,,6.0,9.0,,140.35878551617736,1,49.0,822.0,1733.0,,,43.66678216754035,,1.5
Male,27.0,australia,perth,at risk,Basic,social media,creditcard,mobile,toys,monthly,25315.0,-126.9183451721681,796.6158084686396,95.35523841267681,7.0,21.0,13.0,1.0,0.0,7.662236229145639,744.5981772934427,0,-158.0,,1387.0,30.0,0.5384615384615384,113.80225835266279,0.00961848377560446,0.14285714285714285
Female,30.0,mexico,guadalajara,regular,Gold,email campaign,creditcard,desktop,home & garden,,44846.364563557494,276.6732895473334,271.0,75.71325753531316,4.0,65.0,24.0,8.0,1.0,27.8847120141395,299.9038624306352,1,26.0,66.0,589.0,,0.16666666666666666,67.75,0.10289561628833764,2.0
Male,38.0,canada,toronto,new,Premium,organic search,dc,mobile,toys,annual,26336.799417295515,868.6118305357019,561.6803926307631,16.04325921913849,32.0,21.0,38.0,,4.0,4.893051516407006,571.1457345989305,0,30.0,22.0,2239.0,1825.0,0.8421052631578947,17.552512269711347,0.008711451531162127,
Female,,japan,,regular,Gold,email campaign,debit card,mobile,groceries,quarterly,32267.687374950783,463.7929105516825,475.68230628963,50.51389056193232,8.0,120.0,23.0,6.0,3.0,11.0,546.9982997470034,0,129.0,121.0,643.0,90.0,0.34782608695652173,59.46028828620375,0.02312467765681913,0.75
Male,,spain,valencia,dormant,Premium,email campaign,credit_card,mobile,toys,quarterly,34326.2039233387,,702.7687474033852,84.71631583295951,8.0,88.0,,0.0,2.0,24.986431304120924,671.4697898215014,1,94.0,89.0,1464.0,-29.0,,87.84609342542315,0.035554272150606685,0.0
,,france,lyon,at risk,Premium,,debit_card,mobile,fashion,monthly,17123.975270572937,731.2268249230572,302.92361232111637,41.24169525125454,7.0,56.0,17.0,2.0,3.0,185.03239143892867,246.29617738514776,0,-127.0,,1073.0,30.0,0.4117647058823529,43.274801760159484,0.6108219495375083,0.2857142857142857
Male,37.0,united states,los angeles,,Gold,affiliate,bank transfer,desktop,books,,23465.0,4.875767279692462,208.5607679580865,47.47313187490899,4.0,92.0,31.0,1.0,2.0,59.0,201.2957660242529,0,26.0,93.0,292.0,,0.12903225806451613,52.140191989521625,0.2828911716121843,0.25
Female,24.0,australia,perth,regular,Premium,social media,,mobile,books,monthly,49547.1252593796,63.713397161341625,150.10846626303567,22.862811872719167,1483.0,78.0,27.0,3.0,1.0,,144.53994688208513,0,6.0,79.0,1540.0,30.0,54.925925925925924,0.10121946477615351,,0.0020229265003371545
Male,34.0,brazil,brasilia,new,Basic,referral,cc,tablet,electronics,,47200.0,58.14325696110976,0.0,106.50077913202459,0.0,155.0,15.0,3.0,2.0,164.7357139055181,,0,,,611.0,,0.0,,,
Male,47.0,italy,rome,at risk,Basic,social media,banktransfer,mobile,home & garden,quarterly,42286.0,94.85574938740272,135.60604109238264,28.690795492499962,5.0,56.0,14.0,3.0,4.0,,148.2609165444343,1,49.0,57.0,1622.0,90.0,0.35714285714285715,27.12120821847653,,0.6
,56.0,italy,rome,new,Basic,affiliate,bank transfer,tablet,books,annual,77779.40077475633,283.497063926239,300.0,30.244774620576365,9.0,3.0,33.0,3.0,2.0,3.570054837164976,,0,8.0,4.0,1506.0,1608.0,0.2727272727272727,33.333333333333336,0.01190018279054992,0.3333333333333333
Female,28.0,mexico,mexico city,regular,Gold,organic search,cc,,sports,,79449.30794567548,627.7102628294913,493.02320476053615,100.51377354676347,6.0,37.0,26.0,5.0,4.0,46.62545577015741,454.94816281757875,0,5.0,38.0,535.0,,0.23076923076923078,82.17053412675602,0.09457050970410942,0.8333333333333334
Male,41.0,canada,,new,Gold,social media,paypal,,toys,monthly,24638.0,181.72431328942054,1091.4085306640986,79.6956900209304,14.0,357.0,31.0,3.0,1.0,27.407653806362788,1288.0290640822072,1,137.0,358.0,2019.0,150.0,0.45161290322580644,77.95775219029277,0.02511218580056894,0.21428571428571427
Female,,mexico,guadalajara,regular,Premium,email campaign,bank transfer,tablet,fashion,monthly,66635.0,-200.0,1065.550966028469,52.15514694844733,21.0,130.0,22.0,2.0,2.0,18.0,1166.9762140919693,0,99.0,131.0,1736.0,150.0,0.9545454545454546,50.74052219183186,0.01689266921420921,0.09523809523809523
Male,49.0,britain,birmingham,regular,Premium,email campaign,creditcard,mobile,books,annual,51500.0,392.07,860.2002468937643,94.47510922529302,8.0,53.0,11.0,4.0,2.0,166.75138429016204,1017.6407606268237,1,,54.0,789.0,,0.7272727272727273,107.52503086172054,0.1938518210059942,0.5
Male,48.0,uk,manchester,at risk,Basic,social media,paypal,mobile,electronics,quarterly,41194.64,521.68453956958,634.4422704625013,143.509865100689,4.0,120.0,23.0,0.0,4.0,31.16208716598993,742.3405055098846,1,71.0,121.0,761.0,90.0,0.17391304347826086,158.6105676156253,0.049117293435182244,0.0
,64.0,japan,,new,Premium,affiliate,pay pal,tablet,toys,annual,101275.0,11.002905440742872,341.16079210076714,39.700124315521364,9.0,54.0,31.0,3.0,2.0,2.2910206852181907,433.4118336386053,1,23.0,-4.0,757.0,365.0,0.2903225806451613,37.90675467786301,0.006715369228423828,0.3333333333333333
,47.0,spain,-,vip,Platinum,referral,debit_card,desktop,beauty,annual,70756.54007156954,361.8074015277255,1789.5498469016013,89.31479400036302,19.0,171.0,41.0,3.0,3.0,89.69781323635162,1682.1147047284535,1,75.0,172.0,2093.0,365.0,0.4634146341463415,94.1868340474527,0.05012311525809299,0.15789473684210525
Female,,australia,sydney,regular,Premium,paid ads,debit_card,mobile,beauty,monthly,45100.0,881.0408059819214,89.8226308285398,26.003219854429076,3.0,168.0,32.0,0.0,1.0,108.67804453735019,49.42147483437249,0,181.0,169.0,486.0,,0.09375,29.9408769428466,1.209918297147219,0.0
Male,38.0,canada,toronto,regular,Premium,affiliate,gift card,mobile,groceries,,38124.48519777995,636.1590773805311,753.7006003399935,102.10301094427226,7.0,43.0,26.0,6.0,1.0,1.7588587628505705,748.6659425893038,0,26.0,44.0,634.0,,0.2692307692307692,107.67151433428478,0.0023336305716847665,0.8571428571428571
Male,29.0,mexico,mexico city,at risk,Basic,email campaign,credit card,mobile,home & garden,annual,13963.952524108985,209.8820852187699,400.0,36.38440963684831,10.0,193.0,13.0,5.0,0.0,222.01933398135031,286.4251553765007,0,102.0,194.0,1722.0,365.0,0.7692307692307693,40.0,0.5550483349533758,0.5
Female,36.0,germany,berlin,regular,Premium,paid ads,,desktop,electronics,monthly,67148.55270801595,654.0,2191.7929266535057,,19.0,73.0,43.0,,1.0,6.001210396379345,2085.8784813107095,0,2.0,74.0,1901.0,30.0,0.4418604651162791,115.35752245544766,0.0027380371217559183,
Female,42.0,india,mumbai,vip,Gold,affiliate,paypal,desktop,electronics,monthly,27704.2,200.0,400.92035839229476,151.89430954339448,3.0,4.0,36.0,1.0,3.0,37.951858241111154,423.6430109237053,0,2.0,,482.0,90.0,0.08333333333333333,133.64011946409826,0.09466183855890853,0.3333333333333333
Male,40.0,spain,madrid,at risk,Premium,paid ads,gift card,mobile,toys,,14885.143221533326,73.98852477029246,1530.7875445027773,191.44806511752998,9.0,58.0,20.0,5.0,2.0,99.30774537986784,1805.609061528862,0,21.0,59.0,1480.0,,0.45,170.08750494475305,0.06487363039795603,0.5555555555555556
Female,57.0,brazil,sao paulo,vip,Gold,referral,giftcard,desktop,electronics,,,938.3860612215449,3108.9160576181994,351.9616505159594,8.0,0.0,43.0,1.0,,13.384712434087394,,0,6.0,1.0,779.0,,0.18604651162790697,388.6145072022749,0.004305266590035139,0.125
Female,29.0,britain,manchester,regular,Premium,affiliate,giftcard,mobile,toys,,26660.801573480712,902.9223036967228,370.59454518096493,54.530278935805775,6.0,65.0,26.0,2.0,0.0,208.30872480507804,,0,77.0,66.0,61.0,121.0,0.23076923076923078,61.76575753016082,0.5620933376214667,0.3333333333333333
Male,56.0,mexico,guadalajara,at risk,Basic,affiliate,cc,mobile,fashion,annual,19477.84311185046,,1235.25,117.70932102286514,12.0,0.0,17.0,4.0,2.0,20.303821143055714,1148.0799912849413,0,1.0,1.0,1556.0,,0.7058823529411765,102.9375,0.016437013675819238,0.3333333333333333
Male,24.0,united kingdom,london,regular,Basic,social media,credit card,desktop,electronics,,37400.0,-200.0,1086.629203537878,104.95293699530225,9.0,66.0,29.0,2.0,5.0,167.16681770878347,947.5709848637621,0,35.0,67.0,1528.0,,0.3103448275862069,120.73657817087535,0.15383979849291463,0.2222222222222222
